id,time,iat,hr_mean,Frage1,Frage2,Frage3,StartDate,ccs1,ccs2,ccs3,ccs4,ccs5,ccs6,ccs7,ccs8,ccs9,ccs10,ccs11,ccs12,nr1,nr2,nr3,nr4,nr5,nr6,nr7,nr8,nr9,nr10,nr11,nr12,nr13,nr14,nr15,nr16,nr17,nr18,nr19,nr20,nr21,nep1,nep2,nep3,nep4,nep5,nep6,nep7,nep8,nep9,nep10,nep11,nep12,nep13,nep14,nep15,SES_1,SES_2,SES_3,SES_4,SES_5,SES_6,SES_7,SES_8,SES_9,SES_10,SES_11,SES_12,SES_13,SES_14,SES_15,SES_16,SES_17,age,edu,sex,pol,ipq1,ipq2,ipq3,ipq4,ipq5,ipq6,ipq7,ipq8,ipq9,ipq10,ipq11,ipq12,ipq13,ipq14,sod_1,sod_2,sod_3,sod_4,sod_5,sod_6,sod_7,sod_8,sod_9,vr_exp,vr_eval1,vr_eval2,vr_eval3,vr_eval4,vr_eval5,span,seen,yearOfBirth,timeBtwnTestings_inH,css,nr,nep,ses,ipq,sod,vr_eval
67044515,1,0.17685091653693033,83.4193548387097,Ich habe mich recht auf die Grafik geachtet. Es war etwas viel verpixelt und zum Teil waren auch Beschriftungen nicht lesbar. [Testleiter: ALSO WIE NICHT SO GUT AUFGELÖST?] Ja.,"ECTS. Also es war schon cool, aber nicht wirklich das Feeling, das man haben könnte","Hab es spannend gefunden wegen dem Wandel von dem Gletscher was sie erzählt haben, aber es war eigentlich nichts, was mich erstaunt oder erschreckt hat. Man weiss es eigentlich, aber man hat das halt nicht immer im Bewusstsein.",2019-05-02T14:37:01Z,2,2,2,1,2,2,2,2,1,2,2,1,2,7,6,4,2,2,4,4,2,4,6,4,6,6,7,5,4,7,3,3,3,5,6,4,4,4,4,5,6,5,6,4,6,4,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,4,1,3,3,3,3,4,3,3,4,2,NA,NA,2,3,2,1,3,2,2,2,3,3,3,2,2,2,6,2,4,3,5,5,2,2000,7.889363425925926,1.75,4.333333333333333,4.933333333333334,NA,NA,2.4444444444444446,4
67044515,2,-0.32158385271693607,97.6071428571429,Ich habe mich recht auf die Grafik geachtet. Es war etwas viel verpixelt und zum Teil waren auch Beschriftungen nicht lesbar. [Testleiter: ALSO WIE NICHT SO GUT AUFGELÖST?] Ja.,"ECTS. Also es war schon cool, aber nicht wirklich das Feeling, das man haben könnte","Hab es spannend gefunden wegen dem Wandel von dem Gletscher was sie erzählt haben, aber es war eigentlich nichts, was mich erstaunt oder erschreckt hat. Man weiss es eigentlich, aber man hat das halt nicht immer im Bewusstsein.",2019-05-10T11:57:42Z,5,2,4,2,2,2,2,2,1,5,2,2,3,7,6,4,4,2,4,4,4,4,6,4,6,6,7,4,4,7,4,4,4,5,6,4,6,5,3,5,7,5,7,4,7,4,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,4,1,3,3,3,3,4,3,3,4,2,NA,NA,2,3,2,1,3,2,2,2,3,3,3,2,2,2,6,2,4,3,5,5,2,2000,7.889363425925926,2.5833333333333335,4.666666666666667,5.266666666666667,NA,NA,2.4444444444444446,4
66733974,1,0.417800441326558,113.806451612903,"Es war interessant. Ich habe es anderst erwartet, also dass es ein wenig realer aussieht. Aber es war trotzdem interessant, und ich hatte trotzdem das Gefühl, ein wenig dort gewesen zu sein.","Ich nehme das Erlebnis mit, zum ersten Mal in einem virtuellen Raum gewesen zu sein. Ehm ja, hauptsächlich das.","Persönliche Konsequenzen? Ja ich glaube, es verleitet einen zum weiteren Nachdenken über Klimathemen und den eigenen Lebensstil. Aber weil man durch Medien allgemein im Moment oft mit solchen Themen konfrontiert wird, mach ich mir persönlich sowieso schon Gedanken darüber im Alltag.",2019-06-21T23:26:32Z,1,1,2,1,2,1,2,1,1,1,1,1,5,7,7,3,4,2,2,4,4,6,7,4,4,6,4,5,3,6,4,2,2,4,4,4,6,4,6,2,6,5,7,4,7,4,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4,1,2,5,5,5,5,5,5,5,5,5,6,3,2,3,1,6,5,5,5,3,5,4,5,5,1,6,5,7,5,6,5,2,1999,6.5815625,1.25,4.333333333333333,4.933333333333334,NA,4.285714285714286,4.777777777777778,5.8
66733974,2,-0.3350039416203009,96.8285714285714,"Es war interessant. Ich habe es anderst erwartet, also dass es ein wenig realer aussieht. Aber es war trotzdem interessant, und ich hatte trotzdem das Gefühl, ein wenig dort gewesen zu sein.","Ich nehme das Erlebnis mit, zum ersten Mal in einem virtuellen Raum gewesen zu sein. Ehm ja, hauptsächlich das.","Persönliche Konsequenzen? Ja ich glaube, es verleitet einen zum weiteren Nachdenken über Klimathemen und den eigenen Lebensstil. Aber weil man durch Medien allgemein im Moment oft mit solchen Themen konfrontiert wird, mach ich mir persönlich sowieso schon Gedanken darüber im Alltag.",2019-06-28T13:23:59Z,1,1,1,1,2,1,2,1,1,2,1,1,4,7,7,2,4,3,3,4,4,4,6,4,4,6,4,4,3,7,4,4,2,4,4,4,5,5,6,2,4,5,7,4,7,4,6,5,2,1,1,2,1,2,2,1,1,2,1,2,1,1,1,2,1,20,4,1,2,5,5,5,5,5,5,5,5,5,6,3,2,3,1,6,5,5,5,3,5,4,5,5,1,6,5,7,5,6,5,2,1999,6.5815625,1.25,4.285714285714286,4.8,1.411764705882353,4.285714285714286,4.777777777777778,5.8
51842408,1,0.0062540554039901,87.6052631578947,"Also ich hatte erwartet, dass es so wie Photos wären die so Umgewandelt würden. Nicht so etwas graphisches. Und sonst: Die ersten beiden Orten kannte ich, den danach nicht, deshalb fand ich den danach interessant. Ja ich hab das noch nie gemacht vorher, deshalb fand ich es faszinierend überhaupt dass man da ganz rumschauen konnte.",Grundsätzlich war mir das mit dem Gletscherschmelzen schon bewusst. Ich hab auch noch gelesen vorher darüber. Oder ist das neu so das virtual reality Dings.,"Ich gehe dieses Jahr auf den Aletsch Gletscher. Nein. Also ich sags jedes Jahr, aber vielleilcht mach ich es dieses Jahr wirklich. Also meinst Du so Umweltschutz mässig? Also ich hab mir schon Gedanken darüber gemacht, inwieweit ich irgendwas tun kann, und wie nicht. Irgendwie hab ich so ne persönliche gegen so emotionales Ansprechen auf eigentlich so rationale Dinge. Wenn mir jemand so Zahlen dazu gibt, denk ich so: Ja, kann ich nachvollziehen, vielleicht muss ich da was machen. Aber wenn man mir so Bilder zeigt, denk ich, oh jetzt will mich jemand beeinflussen. Und dann will ichs manchmal noch weniger machen. Ja, das klingt jetzt ein bisschen unlogisch, und ich werde jetzt nicht weniger dafür machen, weil ich das jetzt gesehen habe, aber ich glaub ich handle mehr, wenn ich jetzt da eine Zahl oder eine Studie gesehen hätte.",2019-05-18T14:37:46Z,1,1,1,1,4,1,1,1,1,3,1,1,5,4,4,5,4,5,4,5,4,7,7,5,6,6,4,4,4,6,5,4,2,4,4,5,4,5,4,4,5,5,7,3,7,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,2,5,5,5,3,5,4,5,5,6,5,2,3,2,2,5,4,3,4,2,3,3,4,4,1,6,5,6,4,6,4,3,1998,9.826828703703704,1.4166666666666667,4.761904761904762,4.666666666666667,NA,4.071428571428571,3.5555555555555554,5.4
51842408,2,0.1367307842143533,93.8269230769231,"Also ich hatte erwartet, dass es so wie Photos wären die so Umgewandelt würden. Nicht so etwas graphisches. Und sonst: Die ersten beiden Orten kannte ich, den danach nicht, deshalb fand ich den danach interessant. Ja ich hab das noch nie gemacht vorher, deshalb fand ich es faszinierend überhaupt dass man da ganz rumschauen konnte.",Grundsätzlich war mir das mit dem Gletscherschmelzen schon bewusst. Ich hab auch noch gelesen vorher darüber. Oder ist das neu so das virtual reality Dings.,"Ich gehe dieses Jahr auf den Aletsch Gletscher. Nein. Also ich sags jedes Jahr, aber vielleilcht mach ich es dieses Jahr wirklich. Also meinst Du so Umweltschutz mässig? Also ich hab mir schon Gedanken darüber gemacht, inwieweit ich irgendwas tun kann, und wie nicht. Irgendwie hab ich so ne persönliche gegen so emotionales Ansprechen auf eigentlich so rationale Dinge. Wenn mir jemand so Zahlen dazu gibt, denk ich so: Ja, kann ich nachvollziehen, vielleicht muss ich da was machen. Aber wenn man mir so Bilder zeigt, denk ich, oh jetzt will mich jemand beeinflussen. Und dann will ichs manchmal noch weniger machen. Ja, das klingt jetzt ein bisschen unlogisch, und ich werde jetzt nicht weniger dafür machen, weil ich das jetzt gesehen habe, aber ich glaub ich handle mehr, wenn ich jetzt da eine Zahl oder eine Studie gesehen hätte.",2019-05-28T10:28:24Z,1,1,1,1,4,1,2,1,1,3,1,1,4,4,4,4,5,5,4,5,4,7,6,5,6,6,4,4,5,5,4,5,3,3,4,5,4,5,4,4,5,5,7,3,7,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,2,5,5,5,3,5,4,5,5,6,5,2,3,2,2,5,4,3,4,2,3,3,4,4,1,6,5,6,4,6,4,3,1998,9.826828703703704,1.5,4.714285714285714,4.6,NA,4.071428571428571,3.5555555555555554,5.4
70457249,1,-0.09238604576629376,83.6666666666667,"So generell jetzt? Also ich war schon da. Also ich kenns eigentlich ganz gut. Dass keine Zivilisation so da war, dass es recht reduziert war auf die Natur so. Und auch Pflanzenmässig und so hab ich jetzt nicht so viel mitgenommen sondern wirklich nur so auf das Eis geachtet. Und ja, sonst jetzt...","Schwierig zu sagen. Also mir ist das jetzt eigentlich recht bewusst, wie es so ist. Weil ich mich damit auch auseinandergesetzt hab. Aber ich hatte es vielleicht nicht ganz so vor Augen, was dieser 1-Grad Unterschied oder so ausmacht. Und das mal zu sehen, wie es dann aussieht, war irgendwie... Also klar, man kennt so die Fotos, wie es war vor 50 Jahren und wie es jetzt heute ist. Aber nicht so viel, wie es mal sein wird. Ich habe schon gehört, es werden so Gletscherseen entstehen. Und das ist dann halt weg. Aber dass man halt einfach so eine... Es ist ja recht tief. Das hab ich sonst auch noch nie so gesehen. Ich hab mir bis jetzt immer so vorgestellt, was ist (wäre) der Ort ohne den Aletsch Gletscher. Hat es dann noch diesen Zauber, den es jetzt hat. Abgesehen davon, was das für die Umwelt bedeuten würde. Abgesehen vom Äusseren. Konnte man sich das dann ganz gut vorstellen [in der VR-Umgebung].","Ja. Also jetzt aus meinem Lebem wahrscheinlich nicht. Mir ist bei der Frage jetzt eben aufgefallen, was das für ein Abstand war. Und dass es bis 2070 einfach nur noch 50 Jahre sind und nicht mehr 70. Aber ja, dass ich das wahrscheinlich noch miterleben werde. Für mich ist so der Aletsch-Gletscher wirklich das, wo man es richtig sieht. Woanders sieht man es nicht so wirklich. Man merkt einfach, es wird so ein bisschen wärmer und so, aber das ist so, wo ich mir echt so denke, das ist so die.. da wird es einem so richtig bewusst. Ich finde, es ist so ein richtig mahnendes Beispiel.",2019-05-17T19:59:51Z,1,1,1,1,1,1,1,1,1,2,1,1,4,5,6,5,4,4,2,4,4,7,6,5,5,6,4,5,4,7,4,4,4,5,3,4,4,5,4,4,5,5,7,3,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,3,5,4,5,3,2,2,5,2,5,4,5,4,3,1,5,5,1,7,3,7,7,3,2,1,7,7,7,5,7,4,3,1998,3.814328703703704,1.0833333333333333,4.714285714285714,4.4,NA,3.5714285714285716,4.444444444444445,6.6
70457249,2,0.7062864969034014,87.46,"So generell jetzt? Also ich war schon da. Also ich kenns eigentlich ganz gut. Dass keine Zivilisation so da war, dass es recht reduziert war auf die Natur so. Und auch Pflanzenmässig und so hab ich jetzt nicht so viel mitgenommen sondern wirklich nur so auf das Eis geachtet. Und ja, sonst jetzt...","Schwierig zu sagen. Also mir ist das jetzt eigentlich recht bewusst, wie es so ist. Weil ich mich damit auch auseinandergesetzt hab. Aber ich hatte es vielleicht nicht ganz so vor Augen, was dieser 1-Grad Unterschied oder so ausmacht. Und das mal zu sehen, wie es dann aussieht, war irgendwie... Also klar, man kennt so die Fotos, wie es war vor 50 Jahren und wie es jetzt heute ist. Aber nicht so viel, wie es mal sein wird. Ich habe schon gehört, es werden so Gletscherseen entstehen. Und das ist dann halt weg. Aber dass man halt einfach so eine... Es ist ja recht tief. Das hab ich sonst auch noch nie so gesehen. Ich hab mir bis jetzt immer so vorgestellt, was ist (wäre) der Ort ohne den Aletsch Gletscher. Hat es dann noch diesen Zauber, den es jetzt hat. Abgesehen davon, was das für die Umwelt bedeuten würde. Abgesehen vom Äusseren. Konnte man sich das dann ganz gut vorstellen [in der VR-Umgebung].","Ja. Also jetzt aus meinem Lebem wahrscheinlich nicht. Mir ist bei der Frage jetzt eben aufgefallen, was das für ein Abstand war. Und dass es bis 2070 einfach nur noch 50 Jahre sind und nicht mehr 70. Aber ja, dass ich das wahrscheinlich noch miterleben werde. Für mich ist so der Aletsch-Gletscher wirklich das, wo man es richtig sieht. Woanders sieht man es nicht so wirklich. Man merkt einfach, es wird so ein bisschen wärmer und so, aber das ist so, wo ich mir echt so denke, das ist so die.. da wird es einem so richtig bewusst. Ich finde, es ist so ein richtig mahnendes Beispiel.",2019-05-21T15:32:29Z,1,1,1,1,1,1,1,1,1,1,1,1,4,3,6,4,4,4,1,4,4,7,7,5,6,7,4,5,4,7,4,4,5,5,3,2,4,5,4,2,3,5,7,4,7,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,3,5,4,5,3,2,2,5,2,5,4,5,4,3,1,5,5,1,7,3,7,7,3,2,1,7,7,7,5,7,4,3,1998,3.814328703703704,1,4.714285714285714,4.266666666666667,NA,3.5714285714285716,4.444444444444445,6.6
82295077,1,-0.9720772723400397,82.95,"Dass es so echt ausgesehen hat. Vorallem, als ich die Brille ausgezogen habe, war es erstaunlich, wie eng der Raum wirklich ist. Einmal hab ich auch die Platform verlassen, um zu schauen, wie das ist. Da hatte ich das Gefühl, runter zu fallen. Das war sehr eindrücklich. Obwohl man klar gesehen hat, dass es gezeichnet ist, war es sehr echt irgendwie. Als der Gletscher zurückgekommen ist, war es sehr krass. Wirklich so eindrücklich.","Ich muss zum Aletsch Gletscher gehen. Ich war schonmal dort, aber ich muss nochmals gehen. Es ist wirklich krass, wie schnell alles weggeht.","Also ich bin eigentlich schon recht umweltbewusst. Hab mich aber ständig  daran erinnert, dass ich an den Klimastreik gehen muss.",2019-06-13T09:49:09Z,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,5,4,5,4,5,5,7,5,4,7,7,7,4,4,7,5,5,4,4,6,4,4,5,4,5,6,4,7,2,7,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,2,6,7,6,7,6,7,6,6,6,6,6,6,5,2,6,6,6,7,2,6,7,6,6,1,7,7,7,6,7,3,3,1998,7.950381944444445,1,5.380952380952381,4.866666666666666,NA,5.857142857142857,5.777777777777778,6.8
82295077,2,-0.49207514135520747,79.8048780487805,"Dass es so echt ausgesehen hat. Vorallem, als ich die Brille ausgezogen habe, war es erstaunlich, wie eng der Raum wirklich ist. Einmal hab ich auch die Platform verlassen, um zu schauen, wie das ist. Da hatte ich das Gefühl, runter zu fallen. Das war sehr eindrücklich. Obwohl man klar gesehen hat, dass es gezeichnet ist, war es sehr echt irgendwie. Als der Gletscher zurückgekommen ist, war es sehr krass. Wirklich so eindrücklich.","Ich muss zum Aletsch Gletscher gehen. Ich war schonmal dort, aber ich muss nochmals gehen. Es ist wirklich krass, wie schnell alles weggeht.","Also ich bin eigentlich schon recht umweltbewusst. Hab mich aber ständig  daran erinnert, dass ich an den Klimastreik gehen muss.",2019-06-21T08:37:42Z,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,5,4,5,4,4,4,6,5,4,6,7,7,4,4,7,4,5,4,4,6,5,6,5,4,5,6,4,7,3,7,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,2,6,7,6,7,6,7,6,6,6,6,6,6,5,2,6,6,6,7,2,6,7,6,6,1,7,7,7,6,7,3,3,1998,7.950381944444445,1,5.142857142857143,5.066666666666666,NA,5.857142857142857,5.777777777777778,6.8
25878009,1,0.09399412517594485,80.75,"Also ich hab das vorher noch nie gemacht. Also. Einfach von der Ortung her, wusste ich, dass es so funktioniert, aber es hat mich recht überzeugt. Also dass es funktioniert, egal wo ich hinschaue. Auch, dass es mit dem Geländer gestummen hat, hat mir gefallen. Also. Eine Timelapse ist ja immer mega spannend, weil man das so in natürlicher Form nie sieht. Und irgendwie so dort stehen wenn das alles passiert ist noch krass. Ich fand es aber am wirkungsvollsten, als alles Eis zum Schluss wieder kam. Da war es wie ""wow"". Noch einmal schneller.","Ich wusste glaub, dass es recht schlimm ist. Aber es macht... Den Einfluss der Temperaturen auf all die Gletscher. Aber man weiss es jetzt halt besser, wenn man das visuell einmal erlebt hat. Vorallem das.","Nein, aber ich würde sagen vielleicht nicht Konsequenzen, aber es bestätigt gewisse Tendenzen, die ich in letzter Zeit habe, etwas mehr darauf zu schauen.",2019-06-13T10:15:19Z,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,3,4,5,1,4,4,7,7,5,7,7,6,4,5,7,5,4,4,1,6,4,3,4,4,4,7,4,7,1,7,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,0,1,4,6,4,1,5,6,6,5,7,6,3,5,3,6,7,7,6,7,6,3,6,7,7,1,6,5,7,6,6,3,2,1998,4.931307870370371,1,5.142857142857143,4.333333333333333,NA,4.785714285714286,6.222222222222222,6
25878009,2,0.10464328870377065,84.4666666666667,"Also ich hab das vorher noch nie gemacht. Also. Einfach von der Ortung her, wusste ich, dass es so funktioniert, aber es hat mich recht überzeugt. Also dass es funktioniert, egal wo ich hinschaue. Auch, dass es mit dem Geländer gestummen hat, hat mir gefallen. Also. Eine Timelapse ist ja immer mega spannend, weil man das so in natürlicher Form nie sieht. Und irgendwie so dort stehen wenn das alles passiert ist noch krass. Ich fand es aber am wirkungsvollsten, als alles Eis zum Schluss wieder kam. Da war es wie ""wow"". Noch einmal schneller.","Ich wusste glaub, dass es recht schlimm ist. Aber es macht... Den Einfluss der Temperaturen auf all die Gletscher. Aber man weiss es jetzt halt besser, wenn man das visuell einmal erlebt hat. Vorallem das.","Nein, aber ich würde sagen vielleicht nicht Konsequenzen, aber es bestätigt gewisse Tendenzen, die ich in letzter Zeit habe, etwas mehr darauf zu schauen.",2019-06-18T08:36:24Z,1,1,1,1,1,1,1,1,1,1,1,1,4,7,6,4,4,5,1,5,4,6,7,5,7,7,6,4,5,6,5,5,5,2,6,4,3,4,3,4,6,4,7,1,7,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,0,1,4,6,4,1,5,6,6,5,7,6,3,5,3,6,7,7,6,7,6,3,6,7,7,1,6,5,7,6,6,3,2,1998,4.931307870370371,1,5.142857142857143,4.2,NA,4.785714285714286,6.222222222222222,6
28569017,1,0.29905154872850265,87.5625,"Eindrücklich. Ich habe schon Bilder gesehen, wie der Gletscher mal war. Aber sonst...","Ich habe nicht das Gefühl, dass ich etwas gelernt habe, das ich noch nicht gewusst habe. Was ich mitnehme: Wenn ich 80 Jahre werde, wird dort, wo ich an Ostern gewandert bin, kein Aletsch-Gletscher mehr sein.",Nein. Also. Nein. Ich werde mein Leben deswegen nicht ändern.,2019-06-11T11:06:08Z,1,1,1,1,1,1,1,1,1,1,1,1,5,5,7,5,4,2,1,4,5,3,3,4,7,7,6,4,5,7,2,3,4,1,6,5,4,5,3,3,7,5,7,1,7,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,6,0,2,5,2,6,6,5,6,4,3,4,6,6,3,5,3,6,6,6,6,7,4,7,7,6,3,6,6,7,7,6,4,3,1983,7.259548611111111,1,4.428571428571429,4.466666666666667,NA,4.571428571428571,6.111111111111111,6.4
28569017,2,-0.10996044780301728,82.5869565217391,"Eindrücklich. Ich habe schon Bilder gesehen, wie der Gletscher mal war. Aber sonst...","Ich habe nicht das Gefühl, dass ich etwas gelernt habe, das ich noch nicht gewusst habe. Was ich mitnehme: Wenn ich 80 Jahre werde, wird dort, wo ich an Ostern gewandert bin, kein Aletsch-Gletscher mehr sein.",Nein. Also. Nein. Ich werde mein Leben deswegen nicht ändern.,2019-06-18T17:19:53Z,1,1,1,1,1,1,1,1,1,2,2,1,5,6,7,5,4,3,3,4,5,7,7,5,7,7,6,4,4,7,3,4,4,2,6,4,4,5,3,4,5,5,7,1,7,4,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,6,0,2,5,2,6,6,5,6,4,3,4,6,6,3,5,3,6,6,6,6,7,4,7,7,6,3,6,6,7,7,6,4,3,1983,7.259548611111111,1.1666666666666667,5.095238095238095,4.533333333333333,NA,4.571428571428571,6.111111111111111,6.4
87971444,1,-1.0398275697607435,75.1666666666667,"Es war ziemlich gut. Ich habe mich oft gefragt, wie das gemacht wurde, weil es war ziemlich gut gemacht. Auch die Geschichte war ziemlich interessant. Und es war ziemlich bequem, dort zu sein. Bloss wegen den Bildern merkt man, dass es eine virtuelle Welt ist, und nicht eine reale Welt. Ich weiss nicht, ob das absichtlich war oder nicht. Man sieht die Berge, dass sie wie ein Videogame gemacht sind. Ich habe mich gefragt, ob das 1:1 den Bergen der Schweiz entspricht. Aber sonst habe ich das gut gefunden.","Ich bin nicht oft in den Bergen. Aber man merkt, dass es ziemlich schnell kaputt geht, wenn wir so weiter machen wie heute. Und ja das ist. Heutzutage nimmt die Schweiz Massnahmen, um das zu verbessern, verdecken im Sommer den Gletscher mit Stoff. Das zeigt uns, dass wir anders weiter machen sollten.","Ja vielleicht. Also. Ja vor allem glaube ich, dass ich weniger das Auto nehmen sollte, obwohl ich das nicht oft mache. Das ist das, was glaub ich den meisten Schaden ausrichtet. Und ich muss mir überlegen, wie ich lebe. Meinen Lebensstil überdenken.",2019-06-24T10:32:41Z,4,4,2,4,2,1,1,1,1,4,2,4,4,7,7,3,4,4,3,4,4,4,6,5,4,6,7,1,5,7,4,4,4,2,4,4,4,4,3,5,7,5,7,4,7,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,6,0,2,4,3,5,7,4,5,4,6,4,5,1,4,1,1,6,6,5,3,4,3,3,6,4,3,5,3,6,2,5,4,1,1975,23.306006944444444,2.5,4.619047619047619,4.666666666666667,NA,3.857142857142857,4.444444444444445,4.2
87971444,2,-0.4099797729192493,77.4390243902439,"Es war ziemlich gut. Ich habe mich oft gefragt, wie das gemacht wurde, weil es war ziemlich gut gemacht. Auch die Geschichte war ziemlich interessant. Und es war ziemlich bequem, dort zu sein. Bloss wegen den Bildern merkt man, dass es eine virtuelle Welt ist, und nicht eine reale Welt. Ich weiss nicht, ob das absichtlich war oder nicht. Man sieht die Berge, dass sie wie ein Videogame gemacht sind. Ich habe mich gefragt, ob das 1:1 den Bergen der Schweiz entspricht. Aber sonst habe ich das gut gefunden.","Ich bin nicht oft in den Bergen. Aber man merkt, dass es ziemlich schnell kaputt geht, wenn wir so weiter machen wie heute. Und ja das ist. Heutzutage nimmt die Schweiz Massnahmen, um das zu verbessern, verdecken im Sommer den Gletscher mit Stoff. Das zeigt uns, dass wir anders weiter machen sollten.","Ja vielleicht. Also. Ja vor allem glaube ich, dass ich weniger das Auto nehmen sollte, obwohl ich das nicht oft mache. Das ist das, was glaub ich den meisten Schaden ausrichtet. Und ich muss mir überlegen, wie ich lebe. Meinen Lebensstil überdenken.",2019-07-17T17:53:20Z,4,2,2,2,4,2,2,2,2,4,2,3,4,7,7,2,4,3,2,3,4,4,6,5,5,5,6,1,3,7,4,4,3,2,6,4,6,4,3,5,7,3,6,2,7,4,7,4,2,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,2,44,6,0,2,4,3,5,7,4,5,4,6,4,5,1,4,1,1,6,6,5,3,4,3,3,6,4,3,5,3,6,2,5,4,1,1975,23.306006944444444,2.5833333333333335,4.238095238095238,4.666666666666667,1.411764705882353,3.857142857142857,4.444444444444445,4.2
40630206,1,-0.3241509038759525,71.5945945945946,"Es war eine extrem spannende Erfahrung, weil ich das vorher noch nie gemacht habe. Ich bin jetzt etwas geprimet von den Fragen in der Umfrage. Und es war jetzt nicht ganz so real, wie ich mir das vorgestellt hatte. Und ich war mir doch noch der Umwelt bewusst. Ich hatte das Gefühl, dass es wohl ziemlich blöd aussieht von aussen, wenn ich hier einfach so rumstehe. Trotzdem war es interessant, dass es möglich ist diese Rundumansicht zu haben. Und ich könnte mir vorstellen, dass es möglich ist, so Leute zu überzeugen, die das sonst nicht glauben würden. Wenn man es so sieht. Und doch noch etwas emotionen, es macht einen schon traurig, wenn man das so sieht. Ob das jetzt die Darstellung war, oder der Inhalt selbst, weiss ich nicht. Es hatte da die Schriften, wo steht, wo man ist, und der ganz grosse hat mich ein wenig gestört.","Dass es spannend ist. Es werden sich jetzt wahrscheinlich mehr Fragen stellen in Bezug auf eure Fragestellung. Es nimmt mich sehr wunder, was dabei herauskommen wird. Ich weiss nicht, was ihr genau anschauen werdet. Ich habe am Schluss bestimmt mehr Fehler gemacht im IAT als vorher.","Immernoch die selben. Fände es cool, wenn du das mal mitbringen könntest, und meinen Bekannten zeigen würdest.",2019-07-13T06:29:22Z,4,2,3,1,4,1,3,2,1,3,3,1,5,5,7,4,5,1,5,5,5,7,4,4,6,7,6,5,5,7,4,5,4,5,4,4,5,5,4,5,6,5,6,3,7,4,6,5,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,44,7,1,3,3,4,4,5,3,3,2,1,1,5,5,4,4,2,7,6,6,6,3,4,7,6,6,1,7,6,6,5,7,5,2,1975,3.371585648148148,2.3333333333333335,5.0476190476190474,4.933333333333334,1.411764705882353,3.2857142857142856,5.666666666666667,6.2
